PDB-ID
4XS4
5IHF
2GL5
4YXC
7AH9
7AHI
2ZOV
4G2S
2KV7
5XP0
3L9V
8UMD
3GA5
3BOX
3CXO
5GTA
6Q15
1XR4
1Z88
2AUT
2YM9
3ZQB
8UMX
1YB4
1HPB
3GBP
8XP0
5F4C
2PMC
3UIZ
6OFH
3VJP
6ZIL
1TZ6
4U48
4U4J
2PIG
3QDN
6KO7
6KO9
4FC4
5HAF
4HUT
3GTZ
2GSH
3NX4
4G9O
4GXA
3QY1
6CH2
5UBW
1LAG
1LAH
5IO8
3OE3
2PYT
4HGX
4RYT
4XEP
4ERH
3B8P
3EPU
6XRB
1R2F
1Q5F
3FHU
3FHV
4ZJ9
6IAI
6A4R
2CO3
4N4R
1LST
5V2W
4EZE
5CPC
5DN5
4EW5
8K4I
6XKS
3VW0
3VW1
6V8Q
2LOJ
4YX5
2X9C
5UKA
3R3R
2XH8
2XQV
4GAD
4E29
4E2C
3C01
4XGB
4XGP
2WPR
2WPS
2CHE
2CHF
3NGK
6UPB
3VKI
6MLD
2K4W
3SOY
4LON
4R2L
1JYO
2R2F
6V3Z
2Q02
6PEM
6Q14
4RBV
3JYR
4RHA
3EZ9
1FY2
3LW9
4QIG
2GJV
2P1R
6EO3
6OFE
1FYE
2PL9
6VX4
4C3O
6OFF
6WON
6PNV
3TEE
4CUJ
4XS6
2XY4
3S7Z
1ZYN
1ZYP
3ETF
9JGA
1RW0
3QPT
7XRO
7JVE
2JOW
5O8Y
1LAF
4XER
2GPZ
2FMK
1I1Q
6EO2
2V4N
1CJD
2CNZ
3B0Z
4GWO
1EQW
2V4O
4RBU
3CGI
5YEZ
8VIB
8VID
6IE9
1KFE
1Z5U
6VDF
3EMP
6MLJ
4LP2
4D8T
4D9C
4D9E
4D9F
7N54
3ZQE
6V40
6DZ4
6WDU
6MKW
1CNZ
5Y3Z
6ML0
9N49
9N4Z
4M4G
5E3V
2RCN
2E1Y
4FWN
4FWO
4FWR
4FWS
6UPD
6UPE
4U59
1G5T
1QGO
1JET
6VNT
2MPR
4F3C
4F3K
1B0H
1JEU
1JEV
1OLC
1RKM
3J1W
6P0X
4H43
8C4C
7CTN
4PPD
6ZNH
2CSG
2G17
4FWL
7N4W
2IPQ
6X0C
1U14
2AP1
4D8U
2HTB
2GUW
3LHQ
4G08
2Z8P
2QJV
3EFV
7K7H
2AN1
7N4Z
4HAH
8FTX
2HWU
4J30
6OFG
2FLK
2FLW
2FMF
3GOA
1SJ9
1Y1R
2HN9
2I8A
1A50
2WSY
1G5R
2BQ1
6AA9
6VBT
4HN4
6XOY
4EVX
6UPC
6XFK
6XFL
4G1I
4Q6V
2MC7
8EYS
8EZC
2WPQ
4OYC
2FKA
1HQN
8K5Q
5WRH
1K8X
1KFC
1KFK
2X49
2X4A
7AWA
4FWQ
3SLC
4D96
4D99
4D9B
1BYR
1X3M
4XRA
4XRD
4XS1
5E68
3G0M
5DN4
1B1H
1B3H
1B4H
1B5H
1B6H
1B7H
1OLA
3D46
3D47
2E1Z
1BEU
1KFJ
2CLL
2CLM
2CLO
2J9Y
2TRS
2TSY
2TYS
3PR2
4F2W
2XYY
5UU5
1A0S
7L1H
6IE8
4FWP
2CNY
2CO1
2CO4
4QIE
3A5I
1JXH
6MLE
6MLG
6MLI
6MLP
2HSW
2IQ5
4LQ2
4LQ5
5EVC
5OR1
6DZO
6XE3
6XSY
2JPC
2O56
2E20
2PKW
3CWC
3GC2
1BYS
7V5V
1B2H
4NSL
1WVG
4XJ7
1B0U
1JXI
1A2O
6VC7
1BKS
7R3W
1QOP
3G0O
3Q5F
4YX1
6CH1
1CBU
3N79
1YEP
1YEX
1YF0
7KI7
1Y1S
4R7G
4DY5
4K2H
1Y1Q
1ZL2
2PGA
3FKJ
3UMM
1T5B
1VPD
1B05
1B3F
1B3G
1B40
1B51
1B52
1B58
1B5I
1B5J
1B9J
6FT2
2RRL
6JZR
9GTV
8WKI
8WLP
3M07
4F1W
5YDW
1TJP
1TTP
1TTQ
1WBJ
4Y6G
5BW6
6D0V
4D97
6CH3
6AIF
7L5H
8WKK
8WLQ
4FWM
3Q7K
7L47
7LPF
7LVX
7LX1
7LY8
7M2L
7ME8
1C29
1C8V
1C9D
1CW2
1CX9
1KFB
4HFF
3GR0
7N53
4G2B
7MT4
7MT5
7MT6
8B05
8B08
8EWH
4MA9
4MAB
1HX6
1R8K
4JUR
8EYP
3C74
3DDO
4NWN
7JHW
1X3N
3A69
7VD7
2L0C
3G1T
1FNO
3R0Z
3IR4
1NTC
4XH1
4XH4
4XH5
1IO1
3TUL
1A5A
1A5B
1A5S
1FUY
1K3U
1K7E
1K7F
1K7X
1K8Y
1K8Z
1QOQ
2CLE
2CLF
2CLH
2CLI
2CLK
2J9Z
2RH9
2RHG
3CEP
2YLB
6MKU
6ML9
6MLA
6MLN
6MLO
1B3L
2I6G
2OXF
2PP3
4HPJ
4HPX
4KKX
6XRH
6XT0
1MPR
3I2Z
6WIN
1D0S
3CGZ
3AK8
6T7M
1UJQ
8WO5
4ZQU
3HYQ
6KO8
7JMQ
7JQW
7JTT
7K5A
7LGX
3GHZ
3MGA
5YER
1KRW
7KH6
7KMC
4KH7
2HRD
2OEC
4OGK
2J9X
1OH2
3GBX
1TZF
2Z8M
2Y7I
3EC7
3KBO
1A0T
3NWI
6JF2
5B0O
4XUG
5CGQ
1B32
1B46
1B4Z
2OLB
2L93
8RSX
8RSY
8RSZ
7EE3
4W4M
2PP0
1G1A
2GN1
7KQF
3NQR
2PP1
7KWV
7KXC
7KYT
7L03
7LEV
6WX3
6O30
7KA1
7KBN
7KQ9
7LT4
1K38
2BGZ
4D92
4G2P
4OCA
1DC7
1DC8
1NTR
1QKA
5OWF
6KFK
3UGJ
3UJN
6VBS
2RJ3
3FWP
8WL2
8WLT
1UBS
4WX2
4ZQC
8B03
8B06
1LH0
3CGY
6O1H
7JLL
7KU9
7LUT
7M3S
4FWK
1RYZ
4F2P
1Y1T
3NCY
3SK3
4KQG
4L78
3NVO
6XNC
6LYL
6LYM
6LYO
2GN0
8DIL
2Z8N
3UIY
2WNW
6ERJ
3AK9
7A20
3R0X
7YOM
2JY9
3T80
6C73
2GN2
1QAP
2BGY
4MGH
6DUC
4E1V
4LI3
6ZII
1ORR
3T4E
1DZR
4QIF
6BL6
2WFP
3PP8
4R86
3NR7
3DEU
1STO
3HZN
2FMI
6P4P
6P4S
1C9K
6DWB
3HW2
4EXK
4D8W
6BB9
6VFD
1YF1
4G81
1D6S
7WZB
1QKB
7E82
7CG7
4KQF
4KQH
4KQJ
9IWQ
3TW9
5YDV
4KQK
3E7N
7L4D
1FCJ
4NKH
6XIN
4LGY
4G29
1UCU
2Z8O
3A5X
4RHR
1WLG
1J56
1KRX
2RKM
1YAX
3DPS
3H0P
7YOD
7YOI
5ZT4
5ZT5
5ZT6
5ZUW
5ZUY
5ZV0
5ZVR
5ZVU
5ZVX
7F25
1J7J
2D4X
5N80
4RYU
7K0B
7LTP
7LV5
5ZTJ
1T3T
4HT3
7EE5
7CBM
8UEE
2LPZ
6P4M
6P4N
6P4Q
6P4R
6P4T
1I5N
1D0V
3AJW
3KNZ
2FMH
7Q6N
1E2T
2XWP
2KKV
5TCQ
6Z4N
3R3S
6SD5
3FPK
1WVC
2HTA
7O42
5JRH
4RHS
1HB5
4R6Y
6SD2
3PND
2P20
2P2M
2P2Q
6Y6I
3NQ4
6PEE
7E80
6GGO
1DZT
3FID
2HX0
4KQI
7K7I
4P2S
7FEB
7FEC
3QM2
4E6M
7CGB
5N7Z
9BZB
1KBZ
3OET
3A7M
1OPR
3TWA
3TWB
3HMQ
5Y9G
4NU8
6DV6
8YJT
7EE4
6JZT
4ZU1
1PJQ
3CRE
3CRF
2JC3
7ZHL
8VLC
4Y2I
4QXL
6A02
7UI4
3B5Y
3B5Z
6JT8
6JT9
1O5Q
7LKL
4F3S
8ST8
3H1M
3H1W
5WHT
6Y6G
8FRH
1CHD
6OVW
1GW8
1HB7
1HB9
6VAT
1G4W
1PEM
3H1Y
3IAH
4ZU6
1PEQ
4CUK
2D4Y
2YLC
6SD4
7D84
3B60
6SD1
2P2B
2P2J
6TRE
6P5Z
4Q6L
5DBE
3GR1
3O8J
4XTS
6J90
6TYN
6TYO
6TYQ
6JT7
5WHV
8T8O
8VKQ
8VKR
6P7C
6P7D
6PQZ
6PR0
6PR1
6PR3
6PR4
6ULU
2P1W
3CXB
6LYK
7N8Y
8GJH
3I12
1L5O
3J1V
8UOX
8UPL
1M32
7BIN
1PJT
5KDG
1N8J
6K9Q
6P5X
1PEO
1PEU
4YYY
5KXJ
1L4B
2A3N
1KEU
7L16
6PR2
6A09
4JEW
3MUE
1HYU
8WK3
8WLH
3G06
2QED
2CO2
5YUD
7A0W
7A0X
7A0Y
2F9C
1OJL
6CU1
7OKN
2MKY
1KC1
1KC3
2DPY
7L17
1KEW
8FQ9
1JHM
1JHP
1JHU
1L4E
1L5F
6JTA
4MI7
1JH8
2PB0
4X46
4XR5
6T5X
4JEV
4JEZ
4JF0
4M64
3J6D
2GEP
6L2P
7CBG
7CBH
3G7Q
1MDX
6YT3
6EYT
8C45
1PJS
2AOP
3AOP
3GEO
4AOP
4GEP
5AOP
5GEP
6GEP
7GEP
8GEP
7DN8
2Y9K
3LQU
4JEY
3OGA
9BHE
1L4F
1L4G
1L4H
1L4K
1L4L
1L4M
1TT4
2FUV
9ASC
4U5Y
3QWT
2PB2
3N77
8J9T
4JF1
4JEX
7LC0
2P2F
5TCR
3EZF
4V2S
8I04
8VXH
9B77
3PKQ
5EY3
4Y2K
6L2Q
8Q56
5TCP
1AF7
3NA5
1JHX
1L5N
7BK0
7KGN
3G1Z
7DN9
3OCQ
2GWL
3PKP
5LPA
5LUH
6FZB
2Y9J
4CS6
9BHC
1MDO
4Y2M
7WM7
7WMF
7WMI
8QJB
8QJC
5XX1
2SIL
1JHA
3MK3
3Q1K
6CJD
4GVG
7E3Y
3LRJ
7CBI
6DV3
5WHU
8QJD
2NOC
1MDZ
3J1X
4R2J
2LGS
7AK9
3H02
6K3I
2GLS
3G0S
5JW7
2SIM
8U10
8U11
4YEK
1BC5
3OLP
8TVU
9KYW
1JHO
1JHQ
1JHR
1JHV
1L4N
1L5K
1L5L
1L5M
4R2K
4BBP
2AFA
6CGI
6A07
1N2S
6UOV
4GVH
4HZM
7AG4
4PUF
3LS6
4GVF
5KS6
3J40
1DIM
8I7E
1LGR
4DZ1
7ZHM
6SD3
5AB3
6SCN
5CX7
1F1H
6TRG
7DW7
7FED
5GNA
5KRW
6DUZ
6UOT
6BE0
8FTW
8T60
2ZBL
5OLT
5UIJ
7FFT
5ZW9
1JHY
5ZWB
8I09
5LDF
6RAD
5ZXM
5XHP
5XYK
1DIL
3SIL
5LQ6
7LCE
7PBU
5D50
7AF2
7EYL
2MZ8
6TVI
7AEY
1F52
1FPY
1HCR
4AW8
1K3S
3SY2
8I06
8FML
8EAP
8VFM
7ZG5
6L0Z
4GVI
8GLR
3GHF
3IAC
3Q58
5ZWA
8EAO
6BJS
4EW7
6FDB
7ZG6
8I1V
5BUN
8C4E
7FFW
5UIL
5UIN
3LB0
6DUS
2QDK
1JJ8
1JKP
1JKQ
7AK7
3IGS
8TVR
5UIK
5UIM
1LC8
6AYH
1LC5
8EB7
7PBM
7PBN
7PBO
5LQ7
7PBP
7AK8
6ASX
8D4I
8D5R
6VEB
6RAE
5YDO
6BN3
4NPH
1LKC
5KP0
6L3E
8D2Y
4CNN
1LC7
1IJW
6BPF
8VJH
3RIQ
6N9M
4NKG
1JJ6
1JKO
1JKR
2YO0
6SDX
3VCD
7PBL
7PBQ
7PBS
7PBT
3V47
7LJM
2YNY
3ZMF
6C43
4UEY
7YM5
2YO1
2YO2
9KYV
9KYX
3DR8
5G4A
7BWT
8U1O
2YNZ
5MVI
8VHX
5A1S
5AHI
2YO3
1TYU
1TYX
5A5W
1P94
4DDF
1MP4
5G2I
5G5I
1MFC
8EAN
1TYV
5AHE
5AHF
6F7D
6OMF
1MFB
1MP5
5ABT
5AC6
5AC8
5G1T
5G2W
5L6U
5L9F
7Q1J
8DGC
1TYW
5OEC
5OED
1IIN
1IIM
2V5I
1PG4
5G1Y
5G2H
5G4W
4OK7
4QBN
8I1T
2Q8Y
7KGM
1MFE
6Z12
5AC7
7Q1I
6F7K
1PG3
3TH0
5D4Z
3K00
3K01
1GZS
5G4E
1G4U
4O9X
6H6G
3JZJ
6GGR
2HFD
5KIS
3K02
3OON
1B28
4DID
3PAC
6SUF
7RUM
2POH
4IGL
4P7Y
6ECG
6MLS
4EO0
1CFR
6SUE
1MFA
6MPD
1WAL
8U1Y
8UF9
3T8Y
5IMQ
5IMR
2JOK
2JOL
6MO3
2VFM
2VFN
2VFO
2VFP
2VFQ
8VJA
1FR1
8U59
8UBQ
8GY2
1J3G
6L7I
1TSP
1QA1
1QA2
1QA3
5XN8
3KOT
5WYE
1RGY
4P7T
1QQ1
1QRB
1QRC
2Y2C
4D2O
1FR6
2RFV
5BU8
6NV8
1CM7
6DXV
5YSS
9ERV
1W8X
8YLU
1CLW
1Y4I
2VJ5
3JW9
3MKJ
3KOS
4P7V
2EZ1
2TPL
2Y28
2Y2D
2Y2E
1UN8
4WKM
1UN9
5NL1
3JWA
3JWB
4MKJ
2XC1
1ADR
2EZ2
6DYT
6DZ5
6MME
6MQQ
1RZS
2VJ4
6DGU
8GY3
2Y2B
4MKK
4OMA
4HF8
4A2I
6DUR
6DVX
6SUQ
7F37
6D3G
6H6E
1YQ6
4DYC
5D5S
5E4Z
6S0C
5AAS
1YQ8
1YQ5
2H3O
9MLG
2VLF
2YCN
7YOH
1A4T
1GP8
2GP8
9MLH
9MLI
5M3Z
6EGR
2VIX
6ZNI
2YHK
5OXS
5OXR
2WV6
2HSQ
1MNT
5GAI
1QTG
3VTU
1MYK
3JXB
3JXC
3JXD
5K30
2VLH
3RF3
2M5S
1ARQ
1ARR
1NLA
4AVZ
2IBF
3BO6
1MFD
1WAZ
2LJ2
2M67
2MOZ
2RGK
2GDC
3IAX
1LKT
2YCT
7TCS
7TDL
2YCP
2GWW
2R1J
1BAZ
1PAR
6SLO
2VJI
6NDK
3IYH
1MYL
7W5L
3ZFW
3P9A
5ITG
3IYI
8W8D
4ZXQ
5BU5
5BVZ
2GWK
1KIT
1BDT
1BDV
3WJS
1QEY
2GWJ
1HSL
2XYZ
7W2J
7WSQ
2X6X
8B1T
8B1U
6L3S
3AWD
3WJ7
8JEJ
8JEK
8K6J
8K6K
8XCM
8XCN
4LIN
4ZKP
4ZKU
6H6F
2ANV
2ANX
2VJJ
2X6W
2X6Y
2X85
3WTC
4DKW
7W5N
7OOK
4XKV
4XL9
4XLC
4XLH
4XN0
4XNF
4XON
4XQF
3QDR
3VZ0
6RW9
6YEW
5AAY
3P98
6CFJ
1N7U
1N7V
4XKW
4XLA
4XLE
4XLF
4XM3
4XMY
4XN3
4XOP
4XOR
4XOT
4XR6
4YEJ
4YEL
6G0X
6GVP
6GVR
6RW8
6RWA
3WTB
7W5K
8FW1
6XEQ
6XMI
1ZEM
2XB8
3LJ5
5JJ1
5JJ3
6O08
8VCN
3VTW
4V4K
2LUE
3VTV
8ST9
1GW7
6VI1
1AOP
6AO3
6MYW
6AO4
6SUP
6GZ5
8JCA
2VKY
1HTO
2VNL
6GZ3
6SGC
